start,end,deviceid,com_select,mobilization_datetime,mobilization_venue,Engagement_datetime,engagement_venue,latitude,longitude,altitude,precision,_uuid,_submission_time,_index,communityid,SNO,state,lga,ward,community_name,state_shp,lga_shp,ward_shp,community
12mar2026,13mar2026,collect:8848Ns9xqXjSc1wu,1000063,13mar2026,EZE EBIRI OKORO PALACE,16mar2026,Community hall,5.6852705,7.651219,132.3996582,4.931,60c2a01f-24d0-4f00-aa4f-a41d5838930f,14mar2026,49,1000063,75,ABIA,BENDE,IGBERE A,OHUMOLA,2016. ABIA,23318. BENDE,45. IGBERE 'A',1000063. OHUMOLA
12mar2026,13mar2026,collect:8848Ns9xqXjSc1wu,1000072,13mar2026,EZEOGO HOUSE,23mar2026,Community hall,5.6816217,7.6455018,103.5928955078125,4.716,ebcb0bb9-1119-4249-99bc-a41642acb3a6,14mar2026,48,1000072,101,ABIA,BENDE,IGBERE B,ISIENYI,2016. ABIA,23318. BENDE,44. IGBERE 'B',1000072. ISIENYI
12mar2026,13mar2026,collect:8848Ns9xqXjSc1wu,1000080,13mar2026,NDI AMURI CHAIRMAN HOUSE,18mar2026,Community hall,5.6827117,7.6455817,100.5560913085938,4.716,d08889de-4a77-4119-a548-714360ba6fe3,14mar2026,47,1000080,103,ABIA,BENDE,IGBERE B,NDI-AMURI,2016. ABIA,23318. BENDE,44. IGBERE 'B',1000080. NDI-AMURI
10mar2026,10mar2026,collect:YYSM5RQv6NZpq3Ee,1000087,10mar2026,AGBALA NDI AGBO EZI,20mar2026,AGBALA NDI AGBO EZI,5.7315796,7.4808872,214.7288208007812,4.288,395b307b-4ad3-421e-9325-ebdf381f64d6,10mar2026,5,1000087,96,ABIA,BENDE,IGBERE B,OLOWO-OMAI-EGBE-AGBOEZI,2016. ABIA,23318. BENDE,44. IGBERE 'B',1000087. OLOWO-OMAI-EGBE-AGBOEZI
11mar2026,13mar2026,collect:8848Ns9xqXjSc1wu,1000092,11mar2026,CHAIRMAN House,19mar2026,UMUORJI HALL,5.6831378,7.6460263,57.38964844,4.716,702bdac4-6b64-492c-9879-143ab7aafe9e,14mar2026,46,1000092,102,ABIA,BENDE,IGBERE B,UHUORJI,2016. ABIA,23318. BENDE,44. IGBERE 'B',1000092. UHUORJI
12mar2026,13mar2026,collect:8848Ns9xqXjSc1wu,1000093,12mar2026,Community hall,20mar2026,Community hall,5.7022109,7.6682407,180.2479248046875,4.716,4a788acc-178a-4ad7-9fe3-47051f3ae3db,14mar2026,50,1000093,105,ABIA,BENDE,IGBERE B,UMUORJI,2016. ABIA,23318. BENDE,44. IGBERE 'B',1000093. UMUORJI
09mar2026,11mar2026,collect:YYSM5RQv6NZpq3Ee,1000108,10mar2026,AGBALA NDI AGBOEZI,20mar2026,AGBOEZI HALL,5.7315281,7.4808514,205.7027587890625,4.824,1ac18b0e-cc29-4a30-a550-6a9d421db666,11mar2026,8,1000108,115,ABIA,BENDE,ITEM  WARD  A,ETITI-AMABA,2016. ABIA,23318. BENDE,47. ITEM A,1000108. ETITI-AMABA
11mar2026,11mar2026,collect:eCurZ1qcZhk1dJSp,1000197,11mar2026,COMMUNITY HALL,11mar2026,COMMUNITY HALL,5.7994248,7.6689857,96.77502441,4.99,70a0d13f-b8b7-4644-8a2e-33765ace8b7b,11mar2026,11,1000197,234,ABIA,BENDE,ITEM  WARD  C,AMADI OCHA UMUAKPA,2016. ABIA,23318. BENDE,46. ITEM C,1000197. AMADI OCHA UMUAKPA
11mar2026,11mar2026,collect:eCurZ1qcZhk1dJSp,1000199,11mar2026,COMMUNITY HALL,11mar2026,Community hall,5.7913508,7.6811527,95.63690185546875,4.192,4c76e3df-754c-4553-9806-b1a547dc0511,11mar2026,10,1000199,208,ABIA,BENDE,ITEM  WARD  C,AMAORJI-ELUNTA- EZIANO-UMUENZO,2016. ABIA,23318. BENDE,46. ITEM C,1000199. AMAORJI-ELUNTA- EZIANO-UMUENZO
12mar2026,12mar2026,collect:eCurZ1qcZhk1dJSp,1000203,12mar2026,COMMUNITY HALL,12mar2026,COMMUNITY HALL,5.7941241,7.6828204,102.1071777,4.565,e9a17d38-75e8-4084-806a-963abedddeeb,12mar2026,16,1000203,235,ABIA,BENDE,ITEM  WARD  C,EZI-ELUNTA,2016. ABIA,23318. BENDE,46. ITEM C,1000203. EZI-ELUNTA
09mar2026,09mar2026,collect:eCurZ1qcZhk1dJSp,1000211,09mar2026,Community hall,09mar2026,Community hall,5.8158509,7.6743561,93.0826416,4.727,8a49be89-77ab-4eb7-b31d-18f83f30c222,09mar2026,1,1000211,236,ABIA,BENDE,ITEM  WARD  C,OKAI,2016. ABIA,23318. BENDE,46. ITEM C,1000211. OKAI
12mar2026,12mar2026,collect:eCurZ1qcZhk1dJSp,1000217,12mar2026,Community hall,12mar2026,Community hall,5.7974406,7.6748092,70.75354004,4.556,3114ce47-4a03-41b7-9dc4-375afaf8c31f,12mar2026,15,1000217,232,ABIA,BENDE,ITEM  WARD  C,UMUAKPA NDI-OGO,2016. ABIA,23318. BENDE,46. ITEM C,1000217. UMUAKPA NDI-OGO
13mar2026,13mar2026,collect:NeKkkM33hKrBD2Of,1000262,13mar2026,IHEMEGBULAM NWOKOCHA RESIDENCE,25mar2026,AMACHI VILLAGE SQUARE,5.8381209,7.4460436,125.6635131835938,4.716,e705ab30-b778-4024-b10a-9aecd9ba6222,13mar2026,42,1000262,273,ABIA,BENDE,OZUITEM,EZI-GBOGBO-EZI OTAGBA-NDIAMAYI NDIAMBE-EZIAMABA-EZIULELU EZIAMACHI,2016. ABIA,23318. BENDE,40. OZUITEM,1000262. EZI-GBOGBO-EZI OTAGBA-NDIAMAYI NDIAMBE-EZIAMABA-EZIULELU EZIAMACHI
14mar2026,14mar2026,collect:GVJ1ckNc0x6DEiu2,1000277,14mar2026,Eze's palace,28mar2026,Community Hall,5.7874323,7.6056933,98.81048583984375,3.216,e2fe783a-1a07-40df-a11f-32171ea61652,14mar2026,53,1000277,334,ABIA,BENDE,UGWUEKE/EZEUKWU,AGBOIYI,2016. ABIA,23318. BENDE,43. UGWUEKE/EZEUKWU,1000277. AGBOIYI
14mar2026,14mar2026,collect:GVJ1ckNc0x6DEiu2,1000280,14mar2026,Amaba community Hall,30mar2026,Amaba community Hall,5.8222438,7.6254622,95.20660400390625,4.502,e040bdfc-445a-400d-a098-fab009b0e565,14mar2026,52,1000280,328,ABIA,BENDE,UGWUEKE/EZEUKWU,AMABA,2016. ABIA,23318. BENDE,43. UGWUEKE/EZEUKWU,1000280. AMABA
11mar2026,12mar2026,collect:GVJ1ckNc0x6DEiu2,1000286,11mar2026,Community Hall,27mar2026,Amaukwu Hall,5.8055559,7.5614417,108.6821899414062,4.931,aeee38ef-229f-4602-abf1-d0e354255d1c,12mar2026,17,1000286,331,ABIA,BENDE,UGWUEKE/EZEUKWU,AMAKWU,2016. ABIA,23318. BENDE,43. UGWUEKE/EZEUKWU,1000286. AMAKWU
12mar2026,12mar2026,collect:GVJ1ckNc0x6DEiu2,1000291,12mar2026,Amanta community Hall,17mar2026,Amanta community Hall,5.8223004,7.6259911,109.6746215820312,4.824,9150c6b5-e194-4267-a9ac-d3c04c589776,12mar2026,18,1000291,329,ABIA,BENDE,UGWUEKE/EZEUKWU,AMANTA,2016. ABIA,23318. BENDE,43. UGWUEKE/EZEUKWU,1000291. AMANTA
12mar2026,12mar2026,collect:GVJ1ckNc0x6DEiu2,1000303,12mar2026,Ndagbo community Hall,25mar2026,Ndagbo,5.8362961,7.6255832,66.48852539,4.824,359cc387-948b-48ec-85bb-22b10b10f50c,12mar2026,19,1000303,330,ABIA,BENDE,UGWUEKE/EZEUKWU,NDI-AGBO,2016. ABIA,23318. BENDE,43. UGWUEKE/EZEUKWU,1000303. NDI-AGBO
13mar2026,13mar2026,collect:Nh2HWxq6IuYDbDFj,1000417,13mar2026,LATE EZE IFEANYI ORIUWA'COMPOUND,21mar2026,ELEMAGA VILLAGE SQUARE,5.4401249,7.6130551,129.4008178710938,4.466,31a3b728-05e8-4a87-a75e-95aaf6e1c8bf,13mar2026,38,1000417,428,ABIA,IKWUANO,IBERE I,AGBAMA-MGBOKO-AGBOMIRI,2016. ABIA,23319. IKWUANO,55. IBERE I,1000417. AGBAMA-MGBOKO-AGBOMIRI
14mar2026,14mar2026,collect:Nh2HWxq6IuYDbDFj,1000418,14mar2026,PRESIDENT GENERAL HOUSE,30mar2026,INYILA TOWN HALL,5.4329722,7.6085413,138.8179321289062,3.752,a2427025-5892-4fe2-abfe-f332f3fc02c6,14mar2026,51,1000418,429,ABIA,IKWUANO,IBERE I,AMAUKALA,2016. ABIA,23319. IKWUANO,55. IBERE I,1000418. AMAUKALA
15mar2026,16mar2026,collect:Nh2HWxq6IuYDbDFj,1000419,14mar2026,PRESIDENT GENERAL COMPOUND,30mar2026,INYILA TOWN HALL,5.4365213,7.6078878,119.9356689453125,3.573,a33c00fb-841c-4d9d-bc9d-7c04e6e5224d,16mar2026,66,1000419,430,ABIA,IKWUANO,IBERE I,EBO NA NKWOCHA,2016. ABIA,23319. IKWUANO,55. IBERE I,1000419. EBO NA NKWOCHA
11mar2026,11mar2026,collect:Nh2HWxq6IuYDbDFj,1000420,11mar2026,ISIALA IBERE TOWN HALL,16mar2026,ISIALA IBERE TOWN HALL,5.4306041,7.61623,122.7266845703125,4.645,dafbb1bc-0486-45d3-924b-372b5e823383,11mar2026,14,1000420,431,ABIA,IKWUANO,IBERE I,ISIALA,2016. ABIA,23319. IKWUANO,55. IBERE I,1000420. ISIALA
12mar2026,12mar2026,collect:Nh2HWxq6IuYDbDFj,1000421,12mar2026,PRESIDENT GERARAL COMPONENT,23mar2026,AMURU TOWN HALL,5.4672692,7.5862498,152.8497314453125,4.288,e006e972-ba0b-4c99-83a0-e178fa3db922,12mar2026,20,1000421,432,ABIA,IKWUANO,IBERE I,NGODO,2016. ABIA,23319. IKWUANO,55. IBERE I,1000421. NGODO
13mar2026,13mar2026,collect:Nh2HWxq6IuYDbDFj,1000422,13mar2026,ENYINNAYA ARIOND'S COMPOUND,31mar2026,ENYINNAYA ANARIONDU COMPOUND IN OBUORO IBERE,5.4647668,7.628513,65.54608154296875,4.288,30b29aed-15af-4907-b9eb-73898a825877,13mar2026,37,1000422,433,ABIA,IKWUANO,IBERE I,OBUORO-UMUISERENGAJI,2016. ABIA,23319. IKWUANO,55. IBERE I,1000422. OBUORO-UMUISERENGAJI
11mar2026,15mar2026,collect:06ATUj2rIIeGMFx1,1000427,11mar2026,AT THE COMMUNITY  CHAIRMAN'S HOUSES ,11mar2026,AT COMMUNITY CHAIRMAN'S HOUSES ,5.4680872,7.574057,182.1734008789062,4.073,4011ed51-1a6a-44ed-8480-66d28c056851,15mar2026,58,1000427,436,ABIA,IKWUANO,IBERE I,UMUORIE,2016. ABIA,23319. IKWUANO,55. IBERE I,1000427. UMUORIE
14mar2026,15mar2026,collect:06ATUj2rIIeGMFx1,1000429,14mar2026,BEHIND THE COMMUNITY TOWN HALL ,19mar2026,COMMUNITY TOWN HALL ,5.4361986,7.5852899,134.4788818359375,4.109,2b7ad095-9d8a-4487-a91d-175846b2f1f4,15mar2026,60,1000429,444,ABIA,IKWUANO,IBERE II,AGBOMIRI,2016. ABIA,23319. IKWUANO,56. IBERE II,1000429. AGBOMIRI
14mar2026,15mar2026,collect:06ATUj2rIIeGMFx1,1000433,14mar2026,PRIME MINISTER'S HOUSE IYALU IBERE ,21mar2026,IYALU PRIMARY SCHOOL ,5.4488972,7.5961458,137.309082,4.502,8623eda9-c30f-41f7-884e-bd2bd53d32fd,15mar2026,61,1000433,448,ABIA,IKWUANO,IBERE II,EZIAMA-EZECHI-UMUADIBIA-NMUAKAN,2016. ABIA,23319. IKWUANO,56. IBERE II,1000433. EZIAMA-EZECHI-UMUADIBIA-NMUAKAN
14mar2026,15mar2026,collect:06ATUj2rIIeGMFx1,1000440,14mar2026,AT THE HOUSE OF VILLAGE HEAD CHAIRMAN ,18mar2026,MARKET SQUARE ,5.4429591,7.5833589,161.3861694335938,4.716,8d4ead65-bed8-493a-a21f-6ede61820f42,15mar2026,59,1000440,454,ABIA,IKWUANO,IBERE II,UMUAYIM,2016. ABIA,23319. IKWUANO,56. IBERE II,1000440. UMUAYIM
09mar2026,09mar2026,collect:uhO8IsbNeFcw8txu,1000441,09mar2026,UMUEMENIKE VILLAGE HALL,17mar2026,UMUEMENIKE VILLAGE HALL,5.4171264,7.6084639,136.7645263671875,3.216,01e251f8-4ff2-4e48-9e8a-b19e09080bab,09mar2026,4,1000441,455,ABIA,IKWUANO,IBERE II,UMUEMENIKE,2016. ABIA,23319. IKWUANO,56. IBERE II,1000441. UMUEMENIKE
09mar2026,15mar2026,collect:06ATUj2rIIeGMFx1,1000442,09mar2026,MARKET SQUARE,09mar2026,MARKET SQUARE ,5.4474275,7.6088059,132.7876586914062,4.824,a19242f8-c859-4711-8e56-89ef2801722b,15mar2026,57,1000442,456,ABIA,IKWUANO,IBERE II,UMUGO,2016. ABIA,23319. IKWUANO,56. IBERE II,1000442. UMUGO
09mar2026,09mar2026,collect:NFlsWj9U7w24mD12,1000536,09mar2026,UMUSO WEIFARE UNIONS HALL,20mar2026,UMUSO WEIFARE UNIONS HALL,5.737605,7.462702,239.7911376953125,4.109,01b73d9b-bb34-484c-9eeb-530c2833a535,09mar2026,3,1000536,538,ABIA,IKWUANO,OBORO III,UMUSOM I,2016. ABIA,23319. IKWUANO,52. OBORO III,1000536. UMUSOM I
19mar2026,20mar2026,collect:NeKkkM33hKrBD2Of,1000708,13mar2026,IHEMEGBULAM NWOKOCHA RESIDENCE,25mar2026,AMAKAHIA VILLAGE SQUARE,5.838138,7.4458487,123.0656738,4.288,1fc35043-12f8-480d-bec3-dadbed23ac41,20mar2026,72,1000708,731,ABIA,ISUIKWUATO,IKEAGHA I,AMACHI,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000708. AMACHI
13mar2026,13mar2026,collect:NeKkkM33hKrBD2Of,1000713,13mar2026,AMAOSE VILLAGE SQUARE,18mar2026,AMAOSE VILLAGE HALL,5.8383107,7.4436823,125.2775879,4.288,be0a8182-e4f6-4279-9d5d-7e0f05a12949,13mar2026,41,1000713,733,ABIA,ISUIKWUATO,IKEAGHA I,AMAOSE,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000713. AMAOSE
13mar2026,14mar2026,collect:NeKkkM33hKrBD2Of,1000718,13mar2026,OWERETTE HALL,31mar2026,OWERETTE VILLAGE HALL,5.8338754,7.4422144,129.6799316,4.288,eb602504-88d3-4198-b348-95d49010124d,14mar2026,55,1000718,732,ABIA,ISUIKWUATO,IKEAGHA I,OWERETE,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000718. OWERETE
13mar2026,13mar2026,collect:YYSM5RQv6NZpq3Ee,1000719,13mar2026,UCHECHUKWU UKWU' RESIDENCE,18mar2026,VILLAGE SQUARE,5.8334643,7.4418966,130.3564453,3.752,f44d52c7-54a3-46cf-a96d-83ded5a3ab31,13mar2026,39,1000719,734,ABIA,ISUIKWUATO,IKEAGHA I,OWERETE AKPUKPA,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000719. OWERETE AKPUKPA
13mar2026,14mar2026,collect:NeKkkM33hKrBD2Of,1000720,13mar2026,"RESIDENCE OF HON, GOODLUCK OKEZIE",19mar2026, VILLAGE SQUARE,5.8360355,7.4403326,134.1968994140625,4.645,d9bf5121-22a5-4170-9d66-83a71a0a9399,14mar2026,54,1000720,730,ABIA,ISUIKWUATO,IKEAGHA I,UMUCHIOKE,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000720. UMUCHIOKE
13mar2026,13mar2026,collect:YYSM5RQv6NZpq3Ee,1000721,13mar2026,MR MICHEAL IGWE RESIDENCE,26mar2026,VILLAGE HALL,5.8483027,7.4916246,113.4625244140625,4.073,28a5a542-0ea1-4aaa-86fd-4d79afe376a2,13mar2026,40,1000721,728,ABIA,ISUIKWUATO,IKEAGHA I,UMUOKWE,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000721. UMUOKWE
13mar2026,13mar2026,collect:NeKkkM33hKrBD2Of,1000722,13mar2026,PRIME MINISTER HOUSE,01apr2026,UMUOROTO VILLAGE SQUARE,5.8314997,7.4438518,141.2702637,4.073,e0d2123e-2247-4a67-80ef-6845d6a2d0a9,13mar2026,43,1000722,729,ABIA,ISUIKWUATO,IKEAGHA I,UMUOROTO,2016. ABIA,23322. ISUIKWUATO,86. IKEAGHA I,1000722. UMUOROTO
20mar2026,20mar2026,collect:YYSM5RQv6NZpq3Ee,1000760,10mar2026,AGBO EZI HALL,20mar2026,AGBO EZI HALL,5.7315425,7.4809117,212.3117676,4.645,2c97a24e-bf46-411e-8ef0-b123604cf64d,20mar2026,73,1000760,788,ABIA,ISUIKWUATO,ISUAMAWU,AGBO EZI,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000760. AGBO EZI
19mar2026,19mar2026,collect:YYSM5RQv6NZpq3Ee,1000760,13mar2026,AGBO EZI HALL,13mar2026,AGBO EZI HALL,5.7316284,7.4808612,214.7915649414062,4.716,466fcad0-6ebf-4efb-be7c-d8c468f84645,19mar2026,71,1000760,788,ABIA,ISUIKWUATO,ISUAMAWU,AGBO EZI,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000760. AGBO EZI
11mar2026,11mar2026,collect:NFlsWj9U7w24mD12,1000761,11mar2026,UMUAMA HALL,25mar2026,UMUAMA HALL,5.7466794,7.4637673,243.3001708984375,4.931,f60296d5-38b1-4a91-a4cc-f24ace971c34,11mar2026,13,1000761,776,ABIA,ISUIKWUATO,ISUAMAWU,EKEBE NA UMUAMA,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000761. EKEBE NA UMUAMA
11mar2026,11mar2026,collect:NFlsWj9U7w24mD12,1000763,11mar2026,VILLAGE SQUARE,23mar2026,VILLAGE SQUARE,5.7497425,7.430198,229.7197266,4.931,1a5837bf-01e9-4a3b-b0db-e0cc54a1ba76,11mar2026,12,1000763,785,ABIA,ISUIKWUATO,ISUAMAWU,NDI OGU/IGIDIYIM,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000763. NDI OGU/IGIDIYIM
10mar2026,10mar2026,collect:NFlsWj9U7w24mD12,1000766,10mar2026,OBODO HALL,17mar2026,OBODO HALL,5.7388458,7.4673243,256.0723876953125,4.931,ef49588d-2c2a-477e-902d-1404d7c4c5cc,10mar2026,6,1000766,784,ABIA,ISUIKWUATO,ISUAMAWU,OBODO,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000766. OBODO
11mar2026,11mar2026,collect:YYSM5RQv6NZpq3Ee,1000768,11mar2026,OZARA NA EZIAJA HALL,23mar2026,OZARA NA EZIAJA HALL,5.7352189,7.4843643,215.2766113,4.716,6cd9d183-bc32-4a33-96c5-8365a42e13ec,11mar2026,7,1000768,789,ABIA,ISUIKWUATO,ISUAMAWU,OZARA NA EZI AJA,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000768. OZARA NA EZI AJA
09mar2026,09mar2026,collect:NFlsWj9U7w24mD12,1000773,09mar2026,EZUMEZU EMOKO HALL,18mar2026,EZUMEZU EMOKO HALL,5.7188808,7.4689868,214.4379883,4.931,8d57d1bc-b281-4dba-b108-adf1edc5610d,09mar2026,2,1000773,781,ABIA,ISUIKWUATO,ISUAMAWU,UMUEMOKO,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000773. UMUEMOKO
10mar2026,11mar2026,collect:YYSM5RQv6NZpq3Ee,1000776,11mar2026,UMUNTEJE HALL,19mar2026,UMUNTEJE HALL,5.7319629,7.4807557,230.4633789,4.288,e20d0c9f-3919-4bc6-865a-edc3ee7a6800,11mar2026,9,1000776,787,ABIA,ISUIKWUATO,ISUAMAWU,UMUNTEJE,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000776. UMUNTEJE
17mar2026,19mar2026,collect:NFlsWj9U7w24mD12,1000779,10mar2026,UMUSOO WEIFARE UNIONS HALL,20mar2026,UMUSOO WEIFARE UNIONS HALL,5.7376275,7.4628778,253.1000061035156,4.824,becf6159-cf44-4edc-b665-dded460848d5,23mar2026,74,1000779,783,ABIA,ISUIKWUATO,ISUAMAWU,UMUSOO,2016. ABIA,23322. ISUIKWUATO,82. ISU AMAWU,1000779. UMUSOO
16mar2026,16mar2026,collect:wZDFaLuAdqhUC4il,1000879,16mar2026,"NWAOGU NWANKWO""S compound",20mar2026,NWAOGU NWANKWO's compound,4.8875992,7.4433165,41.08331298828125,4.824,bc638707-e353-4c9d-ba4b-7e3698c47f1f,16mar2026,63,1000879,897,ABIA,UKWA EAST,IKWUEKE EAST,OHAISU,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000879. OHAISU
13mar2026,13mar2026,collect:wZDFaLuAdqhUC4il,1000886,04mar2026,UHUNNA TOWN Hall,04mar2026,UHUNNA TOWN Hall,4.8670849,7.486046,40.48358154296875,4.931,f8cf6ecb-5173-43e5-b730-01d7cfd92fe3,13mar2026,35,1000886,899,ABIA,UKWA EAST,IKWUEKE EAST,UHUNNA,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000886. UHUNNA
16mar2026,16mar2026,collect:wZDFaLuAdqhUC4il,1000887,16mar2026,Umuano compound,23mar2026,Umuano compound,4.8852196,7.4419799,22.84680176,4.502,e96fb00e-e450-40cc-94c8-01a044aae352,16mar2026,62,1000887,896,ABIA,UKWA EAST,IKWUEKE EAST,UMUANO,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000887. UMUANO
13mar2026,13mar2026,collect:wZDFaLuAdqhUC4il,1000891,10mar2026,"Chief. Akarahu  Mathias Chidi""s compound",18mar2026,"Akarahu Mathias Chidi""s compound",4.8824019,7.4419337,31.02697754,4.556,b12c9af7-81d7-4ebc-a158-d8f2cdf141a6,13mar2026,36,1000891,898,ABIA,UKWA EAST,IKWUEKE EAST,UMUNWACHI,2016. ABIA,23327. UKWA EAST,132. IKWUEKE EAST,1000891. UMUNWACHI
18mar2026,19mar2026,collect:uLc4Bk37Q1tN1iX9,1000926,12mar2026,ONUOBU AKWARAKWARA,24mar2026,ONUOBU AKWARAKARA VILLAGE,4.9551574,7.4818978,69.09999847412109,2,829ed45e-5b10-4d52-bce2-955626e6ac3b,19mar2026,69,1000926,943,ABIA,UKWA EAST,IKWUORIEATOR EAST,AKWARAKWARA VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000926. AKWARAKWARA VILLAGE
18mar2026,19mar2026,collect:uLc4Bk37Q1tN1iX9,1000929,09mar2026,PRIMINISTER PLACE,17mar2026,MKPUOKE VILLAGE,4.9528898,7.4823509,69.09999847412109,2.933,cde6af95-5631-41cf-bca7-66c4a93ad788,19mar2026,68,1000929,942,ABIA,UKWA EAST,IKWUORIEATOR EAST,MKPUOKO DEDE VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000929. MKPUOKO DEDE VILLAGE
18mar2026,19mar2026,collect:uLc4Bk37Q1tN1iX9,1000930,12mar2026,OBUOKE VILLAGE SQUARE,20mar2026,OBUOKE VILLAGE SQUARE,4.9525003,7.4849362,69.09999847412109,3.6,c7ffb129-6abe-4a62-90cd-f660cedf53d8,19mar2026,67,1000930,941,ABIA,UKWA EAST,IKWUORIEATOR EAST,OBUOKU VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000930. OBUOKU VILLAGE
18mar2026,26mar2026,collect:uLc4Bk37Q1tN1iX9,1000931,14mar2026,EMMANUEL WISDOM COMP.,26mar2026,AMAOBU OGBUAGU VILLAGE HALL,4.8844313,7.4856201,49.3,3.5,51dbc341-c63c-42f5-ad3a-28ab0f91d3eb,26mar2026,75,1000931,939,ABIA,UKWA EAST,IKWUORIEATOR EAST,OGBUAGU VILLAGE,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000931. OGBUAGU VILLAGE
19mar2026,19mar2026,collect:uLc4Bk37Q1tN1iX9,1000932,14mar2026,UHUMA VILLAGE HALL,19mar2026,UHUMA VILLAGE HALL,4.9630436,7.4785238,69.09999847412109,3.6,a2dc3521-1c53-46e9-9860-a649b08d9c85,19mar2026,70,1000932,944,ABIA,UKWA EAST,IKWUORIEATOR EAST,UHUMA,2016. ABIA,23327. UKWA EAST,138. IKWURIATOR EAST,1000932. UHUMA
13mar2026,13mar2026,collect:wZDFaLuAdqhUC4il,1000942,19mar2026,Umunwulu town hall,19mar2026,Umunwulu town hall,4.9854045,7.4319277,73.15496826171875,4.645,fa506e72-582a-4025-ba93-6c4ff90b80cb,13mar2026,34,1000942,953,ABIA,UKWA EAST,IKWUORIEATOR WEST,UMUNWULU-ABAKI,2016. ABIA,23327. UKWA EAST,139. IKWURIATOR WEST,1000942. UMUNWULU-ABAKI
10mar2026,10mar2026,collect:WRWiBLV7fi3mXME0,1001012,10mar2026,MKPUKWE CIVIC HALL,18mar2026,MKPUKWE CIVIC HALL,5.0697859,7.2932138,82.68908691,4.824,b24d5a04-13ac-41de-9ff9-6902886d133d,13mar2026,27,1001012,1025,ABIA,UKWA WEST,ASA NORTH,MKPUKWE,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001012. MKPUKWE
09mar2026,09mar2026,collect:WRWiBLV7fi3mXME0,1001013,09mar2026,OBINGWU CIVIC HALL,17mar2026,OBINGWU CIVIC HALL,5.0732744,7.3012785,82.30218505859375,4.824,fb2e47d8-d01e-446f-9702-9a1051092ad9,13mar2026,26,1001013,1027,ABIA,UKWA WEST,ASA NORTH,OBINGWU,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001013. OBINGWU
11mar2026,11mar2026,collect:WRWiBLV7fi3mXME0,1001014,11mar2026,OMUMAUZOR CIVIC HALL,19mar2026,OMUMAUZOR CIVIC HALL,5.0835263,7.2926751,78.57885742,4.931,a35fb71c-6be1-48f5-960e-cfdc0545ca36,13mar2026,28,1001014,1023,ABIA,UKWA WEST,ASA NORTH,OMUMAUZOR,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001014. OMUMAUZOR
09mar2026,09mar2026,collect:WRWiBLV7fi3mXME0,1001015,09mar2026,UMUEKECHI CIVIC HALL,16mar2026,UMUEKECHI CIVIC HALL,5.0682573,7.2865331,78.47137451171875,4.931,f78b7fac-2174-4df4-acc7-82161fbae309,13mar2026,25,1001015,1024,ABIA,UKWA WEST,ASA NORTH,UMUEKECHI,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001015. UMUEKECHI
12mar2026,12mar2026,collect:WRWiBLV7fi3mXME0,1001016,12mar2026,UMUEZEKE CIVIC HALL,20mar2026,VENUE. UMUEZEKE CIVIC HALL,5.0706926,7.2982881,83.87792969,4.502,ad2fc2ae-0be7-4285-9bff-04bda86b4758,13mar2026,29,1001016,1026,ABIA,UKWA WEST,ASA NORTH,UMUEZEKE,2016. ABIA,23328. UKWA WEST,141. ASA NORTH,1001016. UMUEZEKE
12mar2026,12mar2026,collect:fapOpudI7xYzcgX8,1001063,12mar2026,CHAIRMAN'S COMPOUND AMAUKWU,19mar2026,AMAUKWU COMMUNITY HALL,5.0637119,7.271943,62.36535645,3.9,d061721e-5b6d-408a-ab9c-9451e9c356c5,13mar2026,33,1001063,1079,ABIA,UKWA WEST,OBOKWE,AMAUKWU,2016. ABIA,23328. UKWA WEST,143. OBOKWE,1001063. AMAUKWU
